BIN,IssuingCountry,ChargebackFlag
540693,UNITED STATES,0.0
540707,UNITED STATES,0.0
540712,JAPAN,0.0
540757,UNITED STATES,0.0
540760,BRAZIL,0.0
540783,UNITED STATES,0.0
540803,UNITED STATES,0.0
540809,UNITED STATES,0.0
540818,UNITED STATES,0.0
540830,UNITED STATES,0.0
540831,UNITED STATES,0.0
540832,UNITED STATES,0.0
540891,BRAZIL,0.0
540905,BRAZIL,0.0
540906,UNITED STATES,0.0
540907,UNITED STATES,0.0
540924,UNITED STATES,0.0
540933,UNITED STATES,0.0
540941,RUSSIAN FEDERATION,0.0
540943,GERMANY,1.0
540955,UNITED STATES,0.0
540964,UNITED KINGDOM,1.0
540975,UNITED STATES,0.0
540984,UNITED STATES,0.0
540992,UNITED STATES,0.0
540999,UNITED STATES,0.0
541002,UNITED KINGDOM,0.0
541056,UNITED STATES,0.0
541075,UNITED STATES,0.0
541080,UNITED STATES,0.0
541090,UNITED STATES,0.0
541098,UNITED STATES,0.0
541144,UNITED STATES,0.0
541234,MALAYSIA,0.0
541239,UNITED STATES,0.0
541263,INDIA,0.0
541269,RUSSIAN FEDERATION,1.0
541287,SINGAPORE,0.0
541298,MEXICO,0.0
541305,UNITED STATES,0.0
541314,UNITED STATES,0.0
541317,UNITED STATES,0.0
541325,UNITED STATES,0.0
541333,BELGIUM,0.0
541355,UNITED STATES,0.0
541382,UNITED STATES,1.0
541390,UNITED STATES,0.0
541391,UNITED STATES,0.0
541411,UNITED STATES,0.0
541415,MALAYSIA,0.0
541441,UNITED STATES,1.0
541448,UNITED STATES,0.0
541474,UNITED STATES,1.0
541490,UNITED STATES,0.0
541493,UNITED STATES,0.0
541513,UNITED STATES,0.0
541519,UNITED STATES,0.0
541531,UNITED STATES,0.0
541565,RUSSIAN FEDERATION,0.0
541568,UNITED STATES,0.0
541580,UNITED STATES,0.0
541586,UNITED STATES,1.0
541596,UNITED STATES,0.0
541603,UNITED KINGDOM,0.0
541605,UNITED STATES,0.0
541634,UNITED STATES,0.0
541652,UNITED STATES,0.0
541657,UNITED STATES,0.0
541670,UNITED STATES,0.0
541740,BRAZIL,0.0
541741,UNITED STATES,0.0
541770,MALAYSIA,0.0
541774,UNITED STATES,0.0
541825,UNITED STATES,0.0
541838,UNITED STATES,0.0
541851,UNITED STATES,0.0
541861,BRAZIL,0.0
541870,UNITED STATES,0.0
541880,UNITED STATES,0.0
541904,RUSSIAN FEDERATION,0.0
541906,UNITED STATES,0.0
541928,UNITED STATES,0.0
541930,UNITED STATES,0.0
541933,UNITED STATES,0.0
541957,UNITED STATES,0.0
541958,UNITED STATES,0.0
541962,ITALY,0.0
541968,UNITED STATES,0.0
541983,RUSSIAN FEDERATION,0.0
541992,KENYA,0.0
541993,UNITED STATES,0.0
542004,UNITED KINGDOM,0.0
542049,RUSSIAN FEDERATION,0.0
542066,UNITED STATES,0.0
542076,UNITED STATES,0.0
542078,UNITED STATES,0.0
542096,UNITED STATES,0.0
542103,UNITED STATES,0.0
542106,UNITED STATES,0.0
542107,UNITED STATES,0.0
542115,UNITED STATES,0.0
542118,UNITED STATES,0.0
542120,UNITED STATES,0.0
542125,SINGAPORE,0.0
542142,UNITED STATES,0.0
542166,UNITED STATES,0.0
542213,SINGAPORE,0.0
542227,UNITED KINGDOM,0.0
542229,UNITED STATES,0.0
542232,UNITED STATES,0.0
542253,UNITED STATES,0.0
542274,UNITED STATES,0.0
542286,MEXICO,0.0
542323,UNITED STATES,0.0
542333,BELGIUM,0.0
542345,UNITED STATES,0.0
542363,UNITED KINGDOM,0.0
542370,UNITED STATES,0.0
542377,UNITED STATES,0.0
542420,UNITED STATES,0.0
542446,UNITED KINGDOM,0.0
542470,UNITED STATES,0.0
542475,RUSSIAN FEDERATION,1.0
542512,UNITED STATES,0.0
542528,BRAZIL,0.0
542533,UNITED KINGDOM,0.0
542571,UNITED STATES,1.0
542573,UNITED STATES,0.0
542574,UNITED STATES,0.0
542578,BRAZIL,0.0
542622,BRAZIL,0.0
542655,UNITED STATES,0.0
542659,UNITED STATES,0.0
542679,BRAZIL,0.0
542696,AUSTRALIA,0.0
542706,UNITED STATES,0.0
542760,UNITED STATES,0.0
542811,UNITED STATES,0.0
542888,BRAZIL,0.0
542903,UNITED STATES,0.0
542921,UNITED STATES,0.0
542928,UNITED STATES,0.0
542929,UNITED STATES,0.0
542938,UNITED KINGDOM,0.0
542939,CHINA,0.0
542957,SINGAPORE,0.0
542973,UNITED STATES,0.0
542975,UNITED STATES,0.0
542979,UNITED STATES,0.0
542988,UNITED STATES,0.0
542994,UNITED STATES,0.0
543010,UNITED STATES,0.0
543015,RUSSIAN FEDERATION,0.0
543028,UNITED STATES,0.0
543059,UNITED STATES,0.0
543061,UNITED KINGDOM,0.0
543063,MALAYSIA,0.0
543071,GERMANY,0.0
543096,UNITED STATES,0.0
543107,UNITED STATES,0.0
543129,UNITED STATES,0.0
543161,UNITED STATES,0.0
543166,UNITED KINGDOM,0.0
543184,UNITED STATES,0.0
543186,INDIA,0.0
543208,UNITED STATES,0.0
543251,ITALY,0.0
543272,UNITED STATES,0.0
543295,UNITED STATES,0.0
543311,MALAYSIA,0.0
543360,UNITED STATES,0.0
543361,UNITED STATES,0.0
543365,UNITED STATES,0.0
543388,UNITED STATES,0.0
543391,BRAZIL,0.0
543414,UNITED STATES,0.0
543417,JAPAN,0.0
543465,UNITED STATES,0.0
543466,UNITED STATES,0.0
543471,UNITED KINGDOM,0.0
543475,UNITED KINGDOM,0.0
543478,UNITED KINGDOM,0.0
543524,UNITED STATES,0.0
543557,UNITED KINGDOM,0.0
543559,BRAZIL,0.0
543567,UNITED STATES,0.0
543568,AUSTRALIA,0.0
543569,UNITED STATES,0.0
543574,SINGAPORE,0.0
543579,UNITED STATES,0.0
543584,UNITED STATES,0.0
543620,RUSSIAN FEDERATION,0.0
543623,MALAYSIA,0.0
543659,SINGAPORE,0.0
543660,BRAZIL,0.0
543662,MEXICO,0.0
543663,UNITED STATES,0.0
543668,UNITED STATES,0.0
543674,UNITED STATES,0.5
543679,MALAYSIA,0.0
543685,UNITED STATES,0.0
543698,SINGAPORE,0.0
543721,UNITED STATES,0.0
543749,RUSSIAN FEDERATION,0.0
543767,UNITED STATES,0.0
543772,UNITED STATES,0.0
543775,UNITED STATES,0.0
543830,UNITED STATES,0.0
543841,UNITED STATES,0.0
543859,UNITED STATES,0.0
543868,UNITED STATES,0.0
543878,UNITED STATES,0.0
543934,GERMANY,1.0
543949,UNITED STATES,0.0
543950,UNITED STATES,0.0
543951,UNITED STATES,0.0
543966,BRAZIL,0.0
543969,UNITED KINGDOM,0.0
543973,UNITED STATES,0.0
543989,UNITED STATES,0.0
543991,UNITED STATES,0.0
543999,UNITED STATES,1.0
544000,FRANCE,0.0
544001,UNITED STATES,0.0
544022,RUSSIAN FEDERATION,0.0
544054,GERMANY,0.0
544068,UNITED STATES,0.0
544130,ITALY,0.0
544139,UNITED STATES,0.0
544154,UNITED STATES,0.0
544161,UNITED STATES,0.0
544165,BRAZIL,0.0
544183,UNITED STATES,0.0
544210,CHINA,0.0
544215,UNITED STATES,0.0
544229,MEXICO,0.0
544230,UNITED STATES,0.0
544238,UNITED STATES,0.0
544250,JAPAN,1.0
544263,RUSSIAN FEDERATION,0.0
544278,UNITED STATES,0.0
544282,UNITED STATES,0.0
544292,UNITED STATES,0.0
544341,UNITED STATES,0.0
544349,UNITED STATES,0.0
544368,UNITED STATES,0.0
544381,INDIA,0.0
544407,UNITED STATES,0.0
544443,UNITED STATES,0.0
544445,RUSSIAN FEDERATION,0.0
544447,AUSTRALIA,0.0
544463,UNITED STATES,0.0
544475,UNITED STATES,0.0
544484,UNITED STATES,0.0
544495,UKRAINE,0.0
544516,UNITED STATES,0.0
544550,MEXICO,0.0
544554,BRAZIL,0.0
544556,UNITED STATES,0.0
544575,INDIA,0.0
544582,UNITED STATES,0.0
544589,GERMANY,0.0
544601,UNITED STATES,0.0
544639,RUSSIAN FEDERATION,0.0
544652,MEXICO,0.0
544654,BRAZIL,1.0
544668,BRAZIL,1.0
544693,UNITED STATES,0.0
544704,UNITED STATES,0.0
544721,UNITED STATES,0.0
544734,JAPAN,0.0
544737,UNITED STATES,0.0
544777,UNITED STATES,0.0
544801,UNITED STATES,0.0
544802,UNITED STATES,0.0
544805,UNITED STATES,0.0
544819,BRAZIL,0.0
544827,UNITED KINGDOM,0.0
544848,BRAZIL,0.0
544851,BRAZIL,0.0
544865,BRAZIL,0.0
544878,RUSSIAN FEDERATION,0.0
544888,GERMANY,0.0
544899,RUSSIAN FEDERATION,0.0
544904,UKRAINE,0.0
544924,UNITED STATES,0.0
544951,UNITED STATES,0.0
544953,UNITED STATES,0.0
544973,UNITED STATES,0.0
544989,UNITED STATES,0.0
545035,ITALY,0.0
545038,RUSSIAN FEDERATION,0.0
545056,UNITED STATES,0.0
545059,UNITED STATES,0.0
545060,UNITED STATES,0.0
545084,UNITED STATES,0.0
545117,RUSSIAN FEDERATION,0.0
545125,GERMANY,0.0
545141,UNITED KINGDOM,0.0
545152,RUSSIAN FEDERATION,0.0
545204,RUSSIAN FEDERATION,0.0
545207,INDIA,0.0
545208,UNITED STATES,0.0
545210,UNITED STATES,0.0
545231,UNITED KINGDOM,0.0
545255,UNITED KINGDOM,0.0
545264,UKRAINE,0.0
545283,GERMANY,1.0
545293,RUSSIAN FEDERATION,0.0
545323,UNITED STATES,1.0
545325,MEXICO,0.0
545333,BELGIUM,0.0
545393,CHINA,0.0
545404,BRAZIL,0.0
545406,UNITED STATES,0.0
545412,UNITED STATES,0.0
545432,UNITED STATES,0.0
545437,UNITED STATES,0.0
545443,UNITED STATES,0.0
545448,UNITED STATES,0.0
545460,UNITED KINGDOM,0.0
545470,UNITED STATES,0.0
545472,RUSSIAN FEDERATION,0.0
545483,UNITED STATES,0.0
545485,UNITED STATES,0.0
545500,BRAZIL,0.0
545552,UNITED STATES,0.0
545587,UNITED STATES,0.0
545604,UNITED STATES,0.0
545632,UNITED STATES,0.5
545634,UNITED STATES,0.0
545639,UNITED STATES,0.0
545656,UNITED STATES,0.0
545674,UNITED STATES,0.0
545701,RUSSIAN FEDERATION,0.0
545723,UNITED KINGDOM,0.0
545775,UNITED STATES,0.0
545795,UNITED STATES,0.0
545802,AUSTRALIA,0.0
545805,BRAZIL,1.0
545813,UNITED STATES,0.0
545817,RUSSIAN FEDERATION,0.0
545836,JAPAN,0.0
545841,UNITED STATES,0.0
545859,RUSSIAN FEDERATION,0.0
545861,UNITED STATES,0.0
545867,UNITED STATES,0.0
545868,RUSSIAN FEDERATION,0.0
545906,UNITED KINGDOM,0.0
545919,UNITED STATES,1.0
545937,UNITED STATES,0.0
545939,UNITED STATES,0.0
545946,UNITED STATES,0.0
545958,UNITED STATES,0.0
545981,UNITED STATES,0.0
545986,UNITED STATES,0.0
545992,UNITED KINGDOM,0.0
546010,ITALY,0.0
546013,UNITED STATES,0.0
546015,MALAYSIA,0.0
546042,UNITED STATES,0.0
546047,MALAYSIA,0.0
546058,GERMANY,0.0
546061,UNITED STATES,0.0
546062,UNITED STATES,0.0
546073,UNITED STATES,0.0
546074,MALAYSIA,0.0
546096,UNITED KINGDOM,0.0
546132,UNITED STATES,0.0
546142,UNITED STATES,0.0
546149,UNITED STATES,0.0
546153,UNITED STATES,0.0
546155,UNITED STATES,0.0
546165,UNITED STATES,0.0
546210,BRAZIL,0.0
546212,UNITED STATES,0.0
546244,UNITED STATES,0.0
546250,UNITED STATES,0.0
546251,UNITED STATES,0.0
546259,UNITED KINGDOM,0.0
546269,UNITED STATES,0.0
546291,UNITED STATES,0.0
546294,UNITED STATES,0.0
546316,UNITED STATES,0.0
546325,UNITED STATES,0.0
546356,UNITED STATES,0.0
546360,UNITED STATES,0.0
546375,AUSTRALIA,0.0
546389,UNITED STATES,0.0
546391,UNITED STATES,0.0
546394,UNITED STATES,0.0
546400,UNITED STATES,0.0
546402,UNITED STATES,0.0
546404,UNITED STATES,0.0
546408,UNITED STATES,0.0
546414,UNITED STATES,0.0
546426,UNITED STATES,0.0
546431,UNITED STATES,0.0
546433,UNITED STATES,0.0
546444,UNITED STATES,0.0
546457,UNITED STATES,0.0
546492,ITALY,0.0
546524,PAKISTAN,0.0
546543,UNITED STATES,0.0
546556,UNITED STATES,0.0
546559,BRAZIL,1.0
546579,MEXICO,0.0
546615,UNITED STATES,1.0
546636,UNITED STATES,0.0
546638,UNITED STATES,0.0
546656,UNITED STATES,0.0
546664,UNITED STATES,0.0
546683,UNITED STATES,0.0
546693,UNITED STATES,0.0
546700,UNITED STATES,0.0
546701,UNITED STATES,0.0
546708,UNITED STATES,0.0
546721,UNITED KINGDOM,0.0
546759,MEXICO,0.0
546804,MEXICO,0.0
546815,BRAZIL,0.0
546836,UNITED STATES,0.0
546844,RUSSIAN FEDERATION,0.0
546852,BRAZIL,0.0
546881,UNITED STATES,0.0
546888,UNITED STATES,0.0
546892,RUSSIAN FEDERATION,0.0
546893,UNITED STATES,0.0
546905,RUSSIAN FEDERATION,0.0
546912,RUSSIAN FEDERATION,0.0
546916,RUSSIAN FEDERATION,1.0
546929,RUSSIAN FEDERATION,0.0
546943,RUSSIAN FEDERATION,0.0
546966,RUSSIAN FEDERATION,1.0
546967,RUSSIAN FEDERATION,0.0
546972,RUSSIAN FEDERATION,0.0
546976,RUSSIAN FEDERATION,0.0
546987,ITALY,0.0
546988,ITALY,0.0
546989,ITALY,0.0
546993,UNITED STATES,0.0
546999,RUSSIAN FEDERATION,0.0
547005,UNITED STATES,0.0
547006,UNITED STATES,0.0
547011,UNITED STATES,0.0
547027,BELGIUM,0.0
547035,UNITED STATES,0.0
547052,UNITED KINGDOM,0.0
547068,MEXICO,0.0
547070,RUSSIAN FEDERATION,0.0
547075,MEXICO,0.0
547088,MEXICO,0.0
547110,UNITED KINGDOM,0.0
547140,UNITED STATES,0.0
547168,UNITED STATES,0.0
547178,UNITED STATES,0.0
547192,UNITED STATES,0.0
547200,UNITED STATES,0.0
547210,UNITED STATES,0.0
547218,UNITED STATES,0.0
547220,UNITED STATES,0.0
547237,RUSSIAN FEDERATION,0.0
547240,UNITED STATES,0.0
547252,BRAZIL,0.0
547268,GERMANY,0.0
547284,UNITED STATES,0.0
547344,INDIA,0.0
547392,UNITED STATES,0.0
547413,UNITED STATES,0.0
547418,BRAZIL,0.0
547421,RUSSIAN FEDERATION,0.0
547442,JAPAN,0.0
547463,UNITED STATES,1.0
547467,INDIA,0.0
547473,RUSSIAN FEDERATION,0.0
547483,BRAZIL,0.0
547492,MEXICO,0.0
547495,RUSSIAN FEDERATION,1.0
547520,UNITED STATES,0.0
547576,RUSSIAN FEDERATION,1.0
547670,UNITED STATES,0.0
547685,BELGIUM,0.0
547699,RUSSIAN FEDERATION,0.0
547726,MALAYSIA,0.0
547743,KENYA,0.0
547751,MEXICO,0.0
547755,UKRAINE,1.0
547768,UNITED STATES,0.0
547791,UNITED STATES,0.0
547795,UNITED STATES,0.0
547796,RUSSIAN FEDERATION,0.0
547826,UNITED STATES,0.0
547829,UNITED STATES,0.0
547871,BRAZIL,0.0
547879,UNITED STATES,0.0
547925,RUSSIAN FEDERATION,0.0
547941,UNITED KINGDOM,0.0
547952,RUSSIAN FEDERATION,0.0
547958,RUSSIAN FEDERATION,0.0
547959,RUSSIAN FEDERATION,0.0
547960,RUSSIAN FEDERATION,0.0
547972,RUSSIAN FEDERATION,0.0
548008,UNITED STATES,0.0
548019,UNITED KINGDOM,0.0
548025,UNITED STATES,0.0
548030,UNITED STATES,0.0
548031,UNITED STATES,0.0
548035,RUSSIAN FEDERATION,0.0
548049,UNITED STATES,0.0
548054,UNITED STATES,0.0
548062,RUSSIAN FEDERATION,0.0
548071,YEMEN,0.0
548081,GERMANY,0.0
548087,BRAZIL,0.0
548102,ITALY,0.0
548114,MALAYSIA,0.0
548120,UNITED STATES,0.0
548148,UNITED STATES,0.0
548164,RUSSIAN FEDERATION,0.0
548186,RUSSIAN FEDERATION,0.0
548233,RUSSIAN FEDERATION,0.0
548245,INDIA,0.0
548257,RUSSIAN FEDERATION,1.0
548263,UNITED STATES,0.0
548267,RUSSIAN FEDERATION,0.0
548317,UNITED STATES,0.0
548327,GERMANY,0.0
548331,UNITED STATES,0.0
548335,RUSSIAN FEDERATION,0.0
548337,BRAZIL,0.0
548339,GERMANY,0.0
548343,UKRAINE,0.0
548348,GERMANY,0.0
548422,RUSSIAN FEDERATION,0.0
548428,RUSSIAN FEDERATION,0.0
548431,RUSSIAN FEDERATION,0.0
548438,RUSSIAN FEDERATION,0.0
548442,RUSSIAN FEDERATION,0.0
548447,RUSSIAN FEDERATION,0.0
548448,RUSSIAN FEDERATION,0.0
548456,RUSSIAN FEDERATION,0.0
548468,RUSSIAN FEDERATION,0.0
548513,UNITED STATES,0.0
548516,UNITED STATES,0.0
548521,UNITED STATES,0.0
548531,UNITED STATES,0.0
548555,UNITED STATES,0.0
548556,UNITED STATES,0.0
548591,BRAZIL,0.0
548604,UNITED STATES,0.0
548605,ITALY,0.0
548615,UNITED STATES,0.0
548623,GERMANY,0.0
548625,BRAZIL,0.0
548634,UNITED STATES,0.0
548658,UKRAINE,0.0
548678,UNITED STATES,0.0
548682,UNITED STATES,0.0
548685,UNITED STATES,0.0
548704,RUSSIAN FEDERATION,0.0
548716,GERMANY,0.0
548717,UNITED STATES,0.0
548724,BRAZIL,0.0
548743,BRAZIL,0.0
548765,RUSSIAN FEDERATION,1.0
548768,RUSSIAN FEDERATION,0.0
548772,UNITED STATES,0.0
548787,MALAYSIA,0.0
548799,UNITED STATES,0.0
548824,BRAZIL,1.0
548826,BRAZIL,0.0
548831,UNITED STATES,0.0
548832,UNITED STATES,0.0
548855,UKRAINE,0.0
548880,UNITED STATES,0.0
548883,UKRAINE,0.0
548937,BRAZIL,0.0
548970,BRAZIL,0.0
548977,KENYA,0.0
549024,RUSSIAN FEDERATION,0.0
549038,FRANCE,0.0
549058,UNITED STATES,0.0
549066,UNITED STATES,0.0
549081,RUSSIAN FEDERATION,0.0
549102,UNITED STATES,0.0
549104,UNITED STATES,0.0
549132,INDIA,0.0
549136,UNITED KINGDOM,0.0
549159,BRAZIL,0.0
549206,UNITED STATES,0.0
549213,UNITED STATES,0.0
549217,UNITED STATES,0.0
549259,UNITED STATES,0.0
549261,UNITED STATES,0.0
549262,UNITED STATES,0.0
549276,UNITED STATES,0.0
549282,UNITED STATES,0.0
549298,FRANCE,0.0
549338,UKRAINE,0.0
549348,BRAZIL,0.0
549372,BRAZIL,1.0
549380,BRAZIL,0.0
549390,BRAZIL,0.0
549423,UNITED STATES,0.0
549432,UNITED STATES,0.0
549437,UNITED STATES,0.0
549441,UNITED STATES,0.0
549444,UNITED STATES,0.0
549446,UNITED STATES,0.0
549453,UNITED STATES,0.0
549454,RUSSIAN FEDERATION,0.0
549465,UNITED STATES,0.0
549469,UNITED STATES,0.0
549503,UNITED KINGDOM,0.0
549507,UNITED STATES,0.0
549528,UNITED STATES,0.0
549538,FRANCE,0.0
549574,UNITED KINGDOM,0.0
549579,UNITED STATES,0.5
549587,UNITED STATES,0.0
549593,UNITED STATES,0.0
549615,UNITED STATES,0.0
549621,UNITED STATES,0.0
549631,MEXICO,0.0
549650,UNITED STATES,0.0
549657,UNITED STATES,0.0
549659,UNITED STATES,0.0
549661,UNITED STATES,0.0
549672,MEXICO,0.0
549682,UNITED STATES,0.0
549777,INDIA,1.0
549781,MALAYSIA,0.0
549787,UNITED STATES,0.0
549809,UNITED STATES,0.0
549834,SINGAPORE,1.0
549850,UNITED STATES,0.0
549873,RUSSIAN FEDERATION,0.0
549890,UNITED STATES,0.0
549898,UNITED STATES,0.0
549912,MEXICO,0.0
549917,UNITED STATES,0.0
549924,INDIA,0.0
549940,UNITED STATES,0.0
549981,UNITED STATES,0.0
549984,UNITED STATES,0.0
550012,GERMANY,0.0
550072,UNITED STATES,0.0
550075,ITALY,0.0
550080,UNITED STATES,0.0
550114,UNITED STATES,0.0
550169,UNITED STATES,0.0
550172,UNITED STATES,0.0
550176,UNITED STATES,0.0
550209,BRAZIL,0.0
550224,RUSSIAN FEDERATION,0.0
550233,MEXICO,0.0
550252,SINGAPORE,0.0
550259,BRAZIL,0.0
550271,GERMANY,0.0
550273,UNITED STATES,0.0
550313,UNITED STATES,0.0
550322,UNITED STATES,1.0
550325,UNITED STATES,0.0
550329,UNITED STATES,0.0
550335,INDIA,0.0
550351,RUSSIAN FEDERATION,0.0
550359,UKRAINE,0.0
550382,UNITED STATES,0.0
550424,UNITED STATES,0.0
550438,UNITED STATES,1.0
550443,UNITED KINGDOM,0.0
550454,MEXICO,0.0
550457,UNITED STATES,0.0
550504,UNITED STATES,0.0
550513,UNITED STATES,0.0
550514,UNITED STATES,0.0
550522,UNITED KINGDOM,0.0
550556,UNITED STATES,0.0
550562,UNITED STATES,0.0
550563,UNITED STATES,0.0
550580,UNITED STATES,0.0
550621,UNITED STATES,0.0
550625,UNITED STATES,0.0
550655,UNITED STATES,0.0
550658,UNITED STATES,0.0
550672,UNITED STATES,0.0
550692,UNITED STATES,0.0
550693,UNITED STATES,0.0
550700,UNITED STATES,0.0
550702,UNITED STATES,0.0
550703,UNITED STATES,0.0
550723,UNITED STATES,0.0
550731,UNITED STATES,0.0
550739,UNITED STATES,0.0
550745,UNITED STATES,0.0
550752,UNITED STATES,0.0
550767,UNITED STATES,0.0
550769,GERMANY,0.0
550770,UNITED STATES,0.0
550776,UNITED STATES,0.0
550778,UNITED STATES,0.0
550805,UNITED STATES,1.0
550807,UNITED STATES,0.0
550814,UNITED STATES,0.0
550822,UNITED STATES,0.0
550823,UNITED STATES,0.0
550826,UNITED STATES,0.0
550845,UNITED STATES,0.0
550848,JAPAN,0.0
550851,UNITED STATES,0.0
550853,UNITED STATES,0.0
550854,UNITED STATES,0.0
550861,UNITED STATES,0.0
550871,UNITED STATES,0.0
550878,UNITED STATES,0.0
550894,UNITED STATES,0.0
550896,FRANCE,0.0
550897,MEXICO,0.0
550898,UNITED STATES,0.0
550924,UNITED STATES,0.0
550932,UNITED STATES,0.0
550936,UNITED STATES,0.0
550945,UNITED STATES,0.0
550957,UNITED STATES,0.0
550968,UNITED STATES,0.0
550979,UNITED STATES,0.0
551038,UNITED STATES,0.0
551041,UNITED STATES,0.0
551052,UNITED STATES,0.0
551077,MEXICO,0.0
551079,UNITED STATES,0.0
551086,UNITED STATES,0.0
551097,UNITED STATES,0.0
551103,UNITED STATES,0.0
551108,UNITED STATES,0.0
551113,UNITED STATES,0.0
551118,UNITED STATES,0.0
551120,UNITED STATES,0.0
551121,UNITED STATES,0.0
551128,UNITED STATES,0.0
551135,UNITED STATES,0.0
551138,UNITED STATES,0.0
551142,UNITED STATES,0.0
551155,UNITED STATES,0.0
551158,UNITED STATES,0.0
551174,UNITED STATES,0.0
551181,UNITED STATES,0.0
551199,UNITED STATES,0.0
551207,UNITED STATES,0.0
551208,UNITED STATES,0.0
551222,UNITED STATES,0.0
551224,UNITED STATES,0.0
551243,UNITED STATES,0.0
551251,UNITED STATES,0.0
551253,MEXICO,0.0
551254,UNITED STATES,0.0
551258,UNITED STATES,0.0
551273,UNITED STATES,0.0
551277,UNITED STATES,0.0
551294,UNITED STATES,0.0
551295,UNITED STATES,0.0
551323,MEXICO,0.0
551329,UNITED STATES,1.0
551345,UNITED STATES,0.0
551353,MEXICO,0.0
551369,UNITED STATES,0.0
551373,UNITED STATES,0.0
551389,UNITED STATES,0.0
551396,UNITED STATES,0.0
551400,UNITED STATES,0.0
551402,UNITED STATES,0.0
551413,UNITED STATES,0.0
551419,UNITED STATES,0.0
551430,UNITED STATES,1.0
551439,AUSTRALIA,0.0
551455,UNITED STATES,1.0
551501,UNITED STATES,0.0
551506,UNITED STATES,0.0
551513,UNITED STATES,0.0
551517,UNITED STATES,0.0
551522,UNITED STATES,0.0
551549,UNITED STATES,0.0
551553,UNITED STATES,0.0
551558,UNITED STATES,0.0
551562,UNITED STATES,0.0
551568,UNITED STATES,0.0
551601,UNITED STATES,1.0
551611,UNITED STATES,0.0
551645,UNITED STATES,0.0
551671,UNITED STATES,0.0
551673,UNITED STATES,0.0
551681,INDIA,0.0
551690,UNITED STATES,0.0
551697,UNITED STATES,0.0
551701,UNITED STATES,1.0
551709,UNITED STATES,0.0
551715,UNITED STATES,0.0
551719,UNITED STATES,0.0
551725,UNITED STATES,0.0
551734,UNITED STATES,0.0
551735,UNITED STATES,0.0
551738,UNITED STATES,0.0
551739,UNITED STATES,0.0
551740,UNITED STATES,0.0
551746,UNITED STATES,0.0
551754,UNITED STATES,0.0
551758,UNITED STATES,0.0
551761,UNITED STATES,0.0
551769,UNITED STATES,0.0
551789,UNITED STATES,0.0
551790,UNITED STATES,0.0
551804,UNITED STATES,0.0
551805,UNITED STATES,0.0
551810,UNITED STATES,0.0
551812,UNITED STATES,0.0
551818,JAPAN,0.0
551831,UNITED STATES,0.0
551832,UNITED STATES,0.0
551836,UNITED STATES,0.0
551839,UNITED STATES,0.0
551845,UNITED STATES,0.0
551848,UNITED STATES,0.0
551855,UNITED STATES,0.0
551856,UNITED STATES,1.0
551858,UNITED STATES,0.0
551863,UNITED STATES,0.0
551866,UNITED STATES,0.0
551893,UNITED STATES,0.0
551902,UNITED STATES,0.0
551906,UNITED STATES,0.0
551908,UNITED STATES,0.0
551928,UNITED STATES,0.0
551939,UNITED STATES,0.0
551942,UNITED STATES,0.0
551947,UNITED STATES,0.0
551954,UNITED STATES,0.0
551957,PAKISTAN,0.0
551991,UNITED STATES,0.0
552028,UNITED KINGDOM,0.0
552030,UNITED STATES,0.0
552041,BELGIUM,0.0
552055,RUSSIAN FEDERATION,0.0
552064,UNITED STATES,0.0
552130,CHINA,0.0
552217,UNITED STATES,0.0
552297,BRAZIL,0.0
552301,UNITED STATES,0.0
552316,BRAZIL,1.0
552321,UNITED STATES,0.0
552342,UNITED STATES,0.0
552351,AUSTRALIA,0.0
552354,MALAYSIA,0.0
552357,MALAYSIA,0.0
552365,INDIA,0.0
552388,CHINA,0.0
552410,SINGAPORE,0.0
552440,UNITED STATES,0.0
552446,AUSTRALIA,0.0
552466,BRAZIL,1.0
552473,FRANCE,0.0
552483,UNITED STATES,0.0
552485,UNITED STATES,0.0
552492,UNITED STATES,0.0
552508,GERMANY,0.0
552524,UNITED STATES,0.0
552567,BRAZIL,0.0
552572,UNITED STATES,0.0
552591,BRAZIL,0.0
552660,ITALY,0.0
552680,RUSSIAN FEDERATION,0.0
552697,BRAZIL,0.0
552713,BRAZIL,0.0
552734,ITALY,1.0
552736,UNITED STATES,0.0
552744,UNITED STATES,0.0
552777,SINGAPORE,0.0
552788,UNITED KINGDOM,0.0
552794,CHINA,0.0
552815,UNITED STATES,0.0
552832,UNITED STATES,0.0
552856,RUSSIAN FEDERATION,0.0
552874,UNITED STATES,0.0
552914,BRAZIL,0.0
552922,PAKISTAN,0.0
552975,ITALY,0.0
553007,BRAZIL,0.0
553018,UNITED STATES,0.0
553022,UNITED KINGDOM,0.0
553060,RUSSIAN FEDERATION,0.0
553083,UNITED STATES,0.0
553092,UNITED STATES,0.0
553099,UNITED STATES,0.0
553121,UNITED STATES,0.0
553134,CHINA,0.0
553174,FRANCE,0.0
553183,CHINA,0.0
553192,AUSTRALIA,0.0
553195,UNITED STATES,0.0
553204,INDIA,0.0
553227,UNITED KINGDOM,0.0
553231,UNITED STATES,0.0
553238,UNITED STATES,0.0
553259,UNITED STATES,0.0
553271,UNITED STATES,0.0
553272,UNITED STATES,0.0
553301,UNITED STATES,0.0
553308,UNITED STATES,0.0
553316,UNITED STATES,0.0
553318,UNITED KINGDOM,0.0
553340,GERMANY,0.0
553344,GERMANY,0.0
553359,JAPAN,0.0
